"","Gene","kTotal"
"LOC726608","LOC726608",126.015415035677
"LOC726609","LOC726609",9.79202867946563
"LOC726611","LOC726611",2.09860745270012
"LOC726612","LOC726612",20.0052654328846
"LOC726613","LOC726613",395.791753268972
"LOC726615","LOC726615",213.525245929373
"LOC726616","LOC726616",59.0774744122119
"LOC726617","LOC726617",28.8314389733567
"LOC726619","LOC726619",85.7246469369383
"LOC726620","LOC726620",212.444959130412
"LOC726625","LOC726625",118.597275149864
"LOC726626","LOC726626",9.42240759681837
"LOC726627","LOC726627",35.1534695957947
"LOC726628","LOC726628",31.6202463076465
"LOC726629","LOC726629",63.9357704988015
"LOC726631","LOC726631",22.0408809769641
"LOC726633","LOC726633",8.21954144608897
"LOC726636","LOC726636",49.7525834250229
"LOC726637","LOC726637",115.953184187614
"LOC726638","LOC726638",13.9079007020946
"LOC726639","LOC726639",37.2847183855252
"LOC726642","LOC726642",33.7190421348159
"LOC726643","LOC726643",188.925488365555
"LOC726646","LOC726646",40.017062406167
"LOC726647","LOC726647",55.5018311205688
"LOC726648","LOC726648",102.196488923166
"LOC726649","LOC726649",10.5164545315509
"LOC726650","LOC726650",109.377804968824
"LOC726651","LOC726651",94.063630129344
"LOC726653","LOC726653",43.2413473902911
"LOC726654","LOC726654",1.65188650313333
"LOC726655","LOC726655",7.64166381253548
"LOC726656","LOC726656",62.8689249775937
"LOC726657","LOC726657",26.3090374151261
"LOC726658","LOC726658",8.94432227724255
"LOC726661","LOC726661",1.72779549414552
"LOC726662","LOC726662",17.6638115368373
"LOC726664","LOC726664",257.746608924631
"LOC726666","LOC726666",38.492339256564
"LOC726667","LOC726667",176.56513537234
"LOC726668","LOC726668",57.3998965028367
"LOC726669","LOC726669",18.798702953185
"LOC726670","LOC726670",82.737050587861
"LOC726671","LOC726671",9.15170656309103
"LOC726672","LOC726672",53.5849895329644
"LOC726673","LOC726673",55.4163749634171
"LOC726677","LOC726677",28.9660474162381
"LOC726679","LOC726679",95.1200171607532
"LOC726680","LOC726680",21.9318757444692
"LOC726681","LOC726681",3.26246513177894
"LOC726682","LOC726682",20.5192218859582
"LOC726683","LOC726683",49.174506294688
"LOC726685","LOC726685",24.6022114379372
"LOC726688","LOC726688",33.6297595218427
"LOC726689","LOC726689",17.0724430513763
"LOC726690","LOC726690",15.0679415083525
"LOC726692","LOC726692",116.392757210851
"LOC726694","LOC726694",73.2476516434987
"LOC726695","LOC726695",19.4812475449462
"LOC726696","LOC726696",6.48623371064396
"LOC726697","LOC726697",121.121147214299
"LOC726698","LOC726698",23.161071613616
"LOC726699","LOC726699",2.68584900407331
"LOC726703","LOC726703",219.913301010236
"LOC726706","LOC726706",79.5695284455133
"LOC726708","LOC726708",44.1715601558548
"LOC726709","LOC726709",30.0998495835879
"LOC726711","LOC726711",76.1557638132333
"LOC726713","LOC726713",4.67218979633344
"LOC726718","LOC726718",5.29161686774428
"LOC726720","LOC726720",226.171033488515
"LOC726721","LOC726721",8.46520135269176
"LOC726722","LOC726722",10.2243112098636
"LOC726723","LOC726723",85.3011088344747
"LOC726724","LOC726724",113.680756994582
"LOC726725","LOC726725",34.0142351478368
"LOC726726","LOC726726",194.118557488975
"LOC726727","LOC726727",124.757272001573
"LOC726728","LOC726728",46.1502928192822
"LOC726729","LOC726729",3.23043350732773
"LOC726731","LOC726731",15.7582998131886
"LOC726733","LOC726733",21.8129968862558
"LOC726735","LOC726735",16.509801532722
"LOC726736","LOC726736",95.6452715367331
"LOC726737","LOC726737",17.3302577515795
"LOC726740","LOC726740",52.0656623966771
"LOC726742","LOC726742",18.7307252438397
"LOC726743","LOC726743",144.516126078012
"LOC726745","LOC726745",109.44224499199
"LOC726746","LOC726746",64.74554657607
"LOC726747","LOC726747",60.1383994789446
"LOC726748","LOC726748",15.255936669007
"LOC726750","LOC726750",36.2710867677441
"LOC726752","LOC726752",125.618054879544
"LOC726754","LOC726754",45.3426307134515
"LOC726755","LOC726755",101.920207470403
"LOC726756","LOC726756",207.598480976792
"LOC726757","LOC726757",5.21193641198519
"LOC726758","LOC726758",5.8242564465618
"LOC726759","LOC726759",113.344883462252
"LOC726760","LOC726760",34.2681049430864
"LOC726761","LOC726761",107.830302110193
"LOC726762","LOC726762",14.7000439206594
"LOC726765","LOC726765",4.63272219711327
"LOC726766","LOC726766",15.3234635885449
"LOC726768","LOC726768",61.5700637086279
"LOC726770","LOC726770",65.3532565412815
"LOC726771","LOC726771",23.7209700247019
"LOC726776","LOC726776",40.0545476059599
"LOC726778","LOC726778",95.8175442307604
"LOC726779","LOC726779",16.3495235175855
"LOC726780","LOC726780",279.200163533934
"LOC726781","LOC726781",16.8086222211498
"LOC726782","LOC726782",212.988386756327
"LOC726783","LOC726783",16.2670305791959
"LOC726784","LOC726784",43.1567246351396
"LOC726786","LOC726786",28.7245059157479
"LOC726788","LOC726788",17.2010350561211
"LOC726789","LOC726789",11.8289085659985
"LOC726790","LOC726790",37.6834455130239
"LOC726791","LOC726791",83.9054944870195
"LOC726792","LOC726792",7.46744789508483
"LOC726793","LOC726793",26.3075100544037
"LOC726796","LOC726796",35.6416850400113
"LOC726798","LOC726798",2.41773209577921
"LOC726800","LOC726800",221.470739583529
"LOC726801","LOC726801",126.083139863176
"LOC726802","LOC726802",15.5184131358541
"LOC726803","LOC726803",30.9514594496176
"LOC726804","LOC726804",61.4093834754386
"LOC726806","LOC726806",37.5919625374247
"LOC726810","LOC726810",430.792774081194
"LOC726811","LOC726811",21.716731691095
"LOC726812","LOC726812",125.481815404426
"LOC726814","LOC726814",9.11242800187644
"LOC726815","LOC726815",25.5792997902549
"LOC726816","LOC726816",176.611028203258
"LOC726817","LOC726817",59.6386855669912
"LOC726818","LOC726818",10.2797454301674
"LOC726819","LOC726819",125.342186816607
"LOC726822","LOC726822",128.014922414878
"LOC726823","LOC726823",40.5562587881489
"LOC726824","LOC726824",49.5003105671499
"LOC726825","LOC726825",5.04793037693058
"LOC726826","LOC726826",122.542828947702
"LOC726827","LOC726827",20.1575384861404
"LOC726828","LOC726828",77.6784824105208
"LOC726829","LOC726829",10.7680688301597
"LOC726832","LOC726832",8.67615834311937
"LOC726833","LOC726833",69.8947927701078
"LOC726834","LOC726834",18.917633754751
"LOC726836","LOC726836",16.9705771321198
"LOC726838","LOC726838",299.70940353236
"LOC726839","LOC726839",82.2898275223705
"LOC726840","LOC726840",11.3153751826985
"LOC726841","LOC726841",41.5370112511174
"LOC726842","LOC726842",1.92578196464145
"LOC726850","LOC726850",7.15092119056833
"LOC726852","LOC726852",378.860738801013
"LOC726853","LOC726853",39.5982348594084
"LOC726854","LOC726854",24.9869230421479
"LOC726855","LOC726855",39.4170720353688
"LOC726857","LOC726857",421.43275832156
"LOC726859","LOC726859",69.2253148978626
"LOC726860","LOC726860",11.2838634222992
"LOC726861","LOC726861",45.6585134489667
"LOC726862","LOC726862",78.8416264657175
"LOC726863","LOC726863",14.6523935783783
"LOC726864","LOC726864",53.2883137283423
"LOC726865","LOC726865",43.8538648727169
"LOC726866","LOC726866",11.3336769082964
"LOC726867","LOC726867",9.92086889415743
"LOC726868","LOC726868",19.4316181433222
"LOC726869","LOC726869",95.0754162585406
"LOC726870","LOC726870",86.7729946302773
"LOC726871","LOC726871",43.7910669779735
"LOC726872","LOC726872",11.5714787362305
"LOC726874","LOC726874",70.8367187786479
"LOC726875","LOC726875",80.7360186538361
"LOC726879","LOC726879",105.361952653826
"LOC726880","LOC726880",126.289558954223
"LOC726883","LOC726883",27.0644225430793
"LOC726884","LOC726884",97.0461360682053
"LOC726886","LOC726886",57.0354525303406
"LOC726887","LOC726887",29.902406267424
"LOC726888","LOC726888",22.5817099362246
"LOC726890","LOC726890",22.4862467757163
"LOC726891","LOC726891",3.33139139700294
"LOC726894","LOC726894",25.1649349441517
"LOC726895","LOC726895",12.9234141369238
"LOC726896","LOC726896",46.1968935868844
"LOC726898","LOC726898",425.077157532976
"LOC726899","LOC726899",40.8400952302198
"LOC726900","LOC726900",19.6703755763473
"LOC726902","LOC726902",26.5452860694901
"LOC726903","LOC726903",31.2383834128001
"LOC726904","LOC726904",48.2315749122627
"LOC726905","LOC726905",12.8543151354438
"LOC726906","LOC726906",30.4913957660355
"LOC726908","LOC726908",36.7693997469805
"LOC726911","LOC726911",11.0075780366589
"LOC726912","LOC726912",107.714768528222
"LOC726913","LOC726913",109.556199775389
"LOC726914","LOC726914",52.2776003209167
"LOC726915","LOC726915",426.425543899901
"LOC726916","LOC726916",153.743541770324
"LOC726918","LOC726918",91.3455251721384
"LOC726920","LOC726920",11.7018178960136
"LOC726922","LOC726922",21.8946478286182
"LOC726923","LOC726923",73.6010684926749
"LOC726924","LOC726924",88.9404463425117
"LOC726925","LOC726925",429.431126378822
"LOC726926","LOC726926",195.325468563193
"LOC726928","LOC726928",51.5781042772187
"LOC726929","LOC726929",18.615072855408
"LOC726932","LOC726932",3.430378532904
"LOC726934","LOC726934",38.6818634044048
"LOC726935","LOC726935",20.5735839033133
"LOC726936","LOC726936",214.716683244881
"LOC726937","LOC726937",33.2767470232443
"LOC726941","LOC726941",43.350819878886
"LOC726944","LOC726944",21.3705873529295
"LOC726947","LOC726947",50.6102086093006
"LOC726948","LOC726948",13.1019038393271
"LOC726949","LOC726949",50.1863893228122
"LOC726950","LOC726950",35.7817914370791
"LOC726952","LOC726952",18.8873555906821
"LOC726953","LOC726953",17.4666582018318
"LOC726955","LOC726955",4.29907796569683
"LOC726956","LOC726956",21.1418799170697
"LOC726957","LOC726957",93.4628279899063
"LOC726958","LOC726958",17.5487166692023
"LOC726959","LOC726959",17.7197434802091
"LOC726961","LOC726961",17.6287901057598
"LOC726962","LOC726962",12.2745129590535
"LOC726963","LOC726963",397.535787754197
"LOC726964","LOC726964",18.2459650103938
"LOC726965","LOC726965",37.0205134402316
"LOC726966","LOC726966",10.0631153209697
"LOC726969","LOC726969",98.2087814521883
"LOC726972","LOC726972",146.796534601553
"LOC726977","LOC726977",49.3593361843655
"LOC726978","LOC726978",82.0390957037751
"LOC726979","LOC726979",300.947800357714
"LOC726980","LOC726980",33.5543651324749
"LOC726981","LOC726981",12.681525701281
"LOC726983","LOC726983",26.4315974851893
"LOC726984","LOC726984",93.6998748817854
"LOC726985","LOC726985",63.4757608986473
"LOC726987","LOC726987",33.8334859073722
"LOC726989","LOC726989",43.3835029176404
"LOC726990","LOC726990",16.7338562779613
"LOC726991","LOC726991",119.257267696418
"LOC726993","LOC726993",26.4839388461046
"LOC726995","LOC726995",38.9625288525926
"LOC726997","LOC726997",37.9736873448159
"LOC726999","LOC726999",47.9386041522052
"LOC727000","LOC727000",88.6216989069673
"LOC727001","LOC727001",15.952611104205
"LOC727004","LOC727004",279.723754809729
"LOC727007","LOC727007",6.97392145965907
"LOC727008","LOC727008",115.711949230808
"LOC727009","LOC727009",41.9328186456116
"LOC727010","LOC727010",33.143222559653
"LOC727012","LOC727012",14.1869362985911
"LOC727014","LOC727014",14.1546574735713
"LOC727015","LOC727015",21.7217548328985
"LOC727019","LOC727019",9.95244446000329
"LOC727021","LOC727021",52.0522995153675
"LOC727022","LOC727022",54.6783741131155
"LOC727023","LOC727023",125.037877245669
"LOC727025","LOC727025",9.08057988778452
"LOC727026","LOC727026",33.172522756371
"LOC727027","LOC727027",28.3496697330491
"LOC727028","LOC727028",2.58849143521758
"LOC727029","LOC727029",31.0676280990072
"LOC727030","LOC727030",23.4962518666107
"LOC727031","LOC727031",36.7877953516375
"LOC727035","LOC727035",8.77180613915061
"LOC727037","LOC727037",4.40165778467421
"LOC727038","LOC727038",21.893868843396
"LOC727045","LOC727045",19.679039690068
"LOC727048","LOC727048",22.6434258045599
"LOC727049","LOC727049",52.220989624496
"LOC727050","LOC727050",27.6323389393512
"LOC727052","LOC727052",1.43852118616258
"LOC727055","LOC727055",8.89264976207375
"LOC727071","LOC727071",18.372681766726
"LOC727074","LOC727074",44.785650743648
"LOC727078","LOC727078",10.9698154985877
"LOC727079","LOC727079",11.1312530256146
"LOC727081","LOC727081",16.185041438373
"LOC727084","LOC727084",27.4227058214379
"LOC727085","LOC727085",109.662354800745
"LOC727087","LOC727087",163.202219960985
"LOC727090","LOC727090",13.1100751154686
"LOC727091","LOC727091",94.1469315232771
"LOC727092","LOC727092",23.3299562410373
"LOC727096","LOC727096",13.428835252935
"LOC727101","LOC727101",35.5019107653561
"LOC727106","LOC727106",126.149358992378
"LOC727108","LOC727108",98.5647515442758
"LOC727110","LOC727110",22.5491237958738
"LOC727111","LOC727111",38.0029891038052
"LOC727113","LOC727113",42.9321761553204
"LOC727116","LOC727116",182.751605717776
"LOC727118","LOC727118",45.8839851266985
"LOC727119","LOC727119",27.0564794997492
"LOC727121","LOC727121",19.9599233165193
"LOC727122","LOC727122",17.6175242096354
"LOC727126","LOC727126",16.4092896667892
"LOC727127","LOC727127",187.558678503803
"LOC727128","LOC727128",51.5761866494601
"LOC727129","LOC727129",17.4551265751961
"LOC727130","LOC727130",62.998511320009
"LOC727131","LOC727131",23.9283669105442
"LOC727135","LOC727135",26.3198902414143
"LOC727136","LOC727136",34.2183412388584
"LOC727140","LOC727140",24.3111769379543
"LOC727141","LOC727141",84.7844168515678
"LOC727142","LOC727142",11.9623617425973
"LOC727144","LOC727144",66.808889143944
"LOC727145","LOC727145",40.1315375843262
"LOC727146","LOC727146",108.045900598666
"LOC727147","LOC727147",10.2456115934546
"LOC727150","LOC727150",45.6980418437037
"LOC727151","LOC727151",373.391481078143
"LOC727153","LOC727153",33.2242324791803
"LOC727154","LOC727154",108.453906297427
"LOC727156","LOC727156",7.24906977769252
"LOC727157","LOC727157",6.00220707992918
"LOC727159","LOC727159",42.3672183525703
"LOC727163","LOC727163",98.738913518259
"LOC727164","LOC727164",5.39711729475667
"LOC727165","LOC727165",11.6204340854509
"LOC727166","LOC727166",18.3268268453504
"LOC727168","LOC727168",22.4359619078444
"LOC727170","LOC727170",31.8501691897047
"LOC727172","LOC727172",3.85358795716204
"LOC727173","LOC727173",58.1791013035443
"LOC727174","LOC727174",91.6385135422645
"LOC727178","LOC727178",15.6811330236435
"LOC727180","LOC727180",21.678469891628
"LOC727185","LOC727185",163.566148135589
"LOC727186","LOC727186",27.1319118897401
"LOC727189","LOC727189",5.76832743212699
"LOC727192","LOC727192",35.2649501957888
"LOC727193","LOC727193",18.5286519142155
"LOC727199","LOC727199",56.9116878511744
"LOC727200","LOC727200",124.479329648428
"LOC727202","LOC727202",11.8204147200534
"LOC727205","LOC727205",32.2502630058923
"LOC727210","LOC727210",12.5828967913922
"LOC727212","LOC727212",322.108225771005
"LOC727218","LOC727218",5.39711729475667
"LOC727220","LOC727220",1.53928307603067
"LOC727221","LOC727221",4.42149070927434
"LOC727222","LOC727222",77.6809024229878
"LOC727223","LOC727223",44.0667793605558
"LOC727227","LOC727227",89.3198434368269
"LOC727228","LOC727228",8.71804452134947
"LOC727229","LOC727229",150.517563415631
"LOC727230","LOC727230",350.818776025594
"LOC727231","LOC727231",15.6811330236435
"LOC727232","LOC727232",22.9143875423545
"LOC727234","LOC727234",17.7555832360749
"LOC727235","LOC727235",79.7912053826032
"LOC727236","LOC727236",278.550633035031
"LOC727237","LOC727237",27.4350876186727
"LOC727238","LOC727238",65.172194590069
"LOC727239","LOC727239",121.60879187121
"LOC727241","LOC727241",35.0165567146522
"LOC727243","LOC727243",24.3363552018226
"LOC727246","LOC727246",48.1685136010946
"LOC727247","LOC727247",9.32184446653268
"LOC727248","LOC727248",31.637540313792
"LOC727249","LOC727249",15.0817273969967
"LOC727251","LOC727251",6.8890834383921
"LOC727254","LOC727254",8.52600144780672
"LOC727257","LOC727257",18.2230807175265
"LOC727260","LOC727260",27.3727783265526
"LOC727261","LOC727261",18.2480256190853
"LOC727262","LOC727262",18.6908872439512
"LOC727263","LOC727263",126.156613722482
"LOC727266","LOC727266",41.5819308533599
"LOC727267","LOC727267",447.564761882155
"LOC727268","LOC727268",14.0886462093532
"LOC727269","LOC727269",96.5727568740746
"LOC727271","LOC727271",22.0190391185128
"LOC727272","LOC727272",67.3539873432253
"LOC727273","LOC727273",5.12182282675152
"LOC727275","LOC727275",228.549417225755
"LOC727277","LOC727277",28.6558441182143
"LOC727278","LOC727278",33.4798241808547
"LOC727280","LOC727280",32.7856948996964
"LOC727282","LOC727282",4.10531674261913
"LOC727284","LOC727284",23.6543683300077
"LOC727285","LOC727285",26.1597785456083
"LOC727287","LOC727287",9.29209345736484
"LOC727288","LOC727288",29.9900038822174
"LOC727290","LOC727290",31.9317181544162
"LOC727291","LOC727291",5.86922041643617
"LOC727293","LOC727293",8.27241932090803
"LOC727294","LOC727294",9.31371094691307
"LOC727298","LOC727298",28.2263076528512
"LOC727299","LOC727299",187.723171595625
"LOC727300","LOC727300",5.35576769652104
"LOC727302","LOC727302",4.70544470205487
"LOC727303","LOC727303",3.18076633471263
"LOC727306","LOC727306",189.87079837606
"LOC727307","LOC727307",5.03434817669481
"LOC727308","LOC727308",90.2791340732873
"LOC727309","LOC727309",12.6159067926537
"LOC727310","LOC727310",10.5253635323859
"LOC727311","LOC727311",31.8020834240813
"LOC727312","LOC727312",42.3731855514683
"LOC727313","LOC727313",48.280880307479
"LOC727319","LOC727319",4.04199557802952
"LOC727320","LOC727320",57.4993187008264
"LOC727322","LOC727322",51.7944199512173
"LOC727324","LOC727324",19.5373664873088
"LOC727326","LOC727326",28.5390907861504
"LOC727331","LOC727331",21.0492732748117
"LOC727332","LOC727332",88.1618755878136
"LOC727333","LOC727333",20.8416671202292
"LOC727334","LOC727334",10.5792723873088
