"","Gene","tau"
"LOC100577955","LOC100577955",0.977778990328046
"LOC100578276","LOC100578276",0.968917112299465
"LOC100577957","LOC100577957",0.941161077728242
"LOC100578271","LOC100578271",0.634781720326787
"LOC725397","LOC725397",0.876219876777498
"LOC725396","LOC725396",0.317527646781295
"LOC725395","LOC725395",0.275297166544939
"LOC725394","LOC725394",0.325490062154224
"LOC725393","LOC725393",0.520699244080347
"LOC725460","LOC725460",0.90708620528669
"LOC412424","LOC412424",0.885212888377445
"LOC725390","LOC725390",0.435984280975934
"LOC725469","LOC725469",0.711404958677686
"LOC725468","LOC725468",0.630827842534445
"LOC102656404","LOC102656404",0.94019314019314
"LOC102656402","LOC102656402",0.911750865956473
"LOC102656403","LOC102656403",0.635989668656848
"LOC102656152","LOC102656152",0.898247177658942
"LOC102656150","LOC102656150",0.960042283298097
"LOC102656151","LOC102656151",0.845829113077379
"LOC102656408","LOC102656408",0.887802071346375
"LOC102656409","LOC102656409",0.776675620905792
"LOC102656154","LOC102656154",0.883603628971938
"LOC102656155","LOC102656155",0.907082175938436
"LOC551839","LOC551839",0.610920355024886
"LOC551838","LOC551838",0.570654086446513
"LOC551833","LOC551833",0.463083591392335
"LOC551832","LOC551832",0.641342307686296
"LOC551831","LOC551831",0.412547659007082
"LOC551830","LOC551830",0.570576208595286
"LOC551837","LOC551837",0.837083344338628
"LOC551835","LOC551835",0.80240713624975
"LOC551834","LOC551834",0.247011093657962
"LOC413667","LOC413667",0.694652770179954
"LOC413666","LOC413666",0.708314948104105
"LOC413664","LOC413664",0.319767514182552
"LOC413663","LOC413663",0.572419730681037
"Rpl41","Rpl41",0.497461015208476
"LOC413660","LOC413660",0.358777507330876
"LOC413669","LOC413669",0.565459409543985
"LOC413668","LOC413668",0.62734154693165
"LOC102655833","LOC102655833",1
"LOC102655834","LOC102655834",0.998825938414627
"LOC102655835","LOC102655835",0.463651903651904
"LOC102655836","LOC102655836",0.363348120472764
"LOC102655837","LOC102655837",0.827334428309479
"LOC102655838","LOC102655838",0.76854391290694
"LOC102655839","LOC102655839",0.60167699432336
"LOC413973","LOC413973",0.781244019138756
"LOC727028","LOC727028",0.932321943903804
"LOC413448","LOC413448",0.754292356953919
"LOC413441","LOC413441",0.248557171262043
"LOC413440","LOC413440",0.563220986645336
"LOC413447","LOC413447",0.475701338380981
"LOC406142","LOC406142",0.828737574902508
"LOC406144","LOC406144",0.909539643690963
"LOC406145","LOC406145",0.993212093841758
"LOC406146","LOC406146",0.958347394947083
"LOC406147","LOC406147",0.709416445623342
"LOC726304","LOC726304",0.508381926460294
"LOC413971","LOC413971",0.358311947784106
"Mrjp3","Mrjp3",0.998276312998692
"Nrk1","Nrk1",0.382136269247447
"LOC551566","LOC551566",0.539757755606488
"LOC550671","LOC550671",0.900249375593436
"LOC102654124","LOC102654124",0.819806588261524
"LOC102654127","LOC102654127",0.638547623549389
"LOC102655954","LOC102655954",0.908140225787285
"LOC102654121","LOC102654121",0.278774831495608
"LOC102654122","LOC102654122",0.722171418325265
"LOC410748","LOC410748",0.725355989188477
"LOC411734","LOC411734",0.279636923325823
"LOC411612","LOC411612",0.619534241648507
"LOC411613","LOC411613",0.650745706461432
"LOC410217","LOC410217",0.307080660078293
"LOC410745","LOC410745",0.833615344803912
"LOC411730","LOC411730",0.465525151747715
"LOC410747","LOC410747",0.921916427239276
"LOC410746","LOC410746",0.966695585308007
"LOC102653861","LOC102653861",1
"LOC102653860","LOC102653860",0.834650455927052
"LOC102653863","LOC102653863",0.882429196598134
"LOC102653862","LOC102653862",0.788748459558841
"LOC102653865","LOC102653865",0.999555922096048
"LOC102653864","LOC102653864",0.814787236956759
"LOC102653866","LOC102653866",0.749070776682311
"LOC725201","LOC725201",0.58359739929839
"LOC408319","LOC408319",0.542473710123925
"LOC410743","LOC410743",0.952271115207653
"LOC408312","LOC408312",0.655925752254769
"LOC408311","LOC408311",0.558158252566147
"LOC408310","LOC408310",0.995321268845838
"LOC408317","LOC408317",0.580823061119671
"LOC408316","LOC408316",0.574049112596599
"LOC408315","LOC408315",0.806604974357061
"LOC408314","LOC408314",0.455651590925564
"LOC409308","LOC409308",0.293811061145185
"LOC409303","LOC409303",0.342593246887845
"LOC409301","LOC409301",0.266714730872704
"LOC409300","LOC409300",0.889668857052028
"LOC409307","LOC409307",0.85697618163612
"LOC409306","LOC409306",0.910509967139472
"LOC409305","LOC409305",0.421932463921038
"LOC725204","LOC725204",0.902031909966166
"LOC726218","LOC726218",0.484200966888133
"LOC725207","LOC725207",0.41695745332109
"LOC726668","LOC726668",0.931392600199751
"LOC726669","LOC726669",0.956766572813755
"LOC726666","LOC726666",0.60863712234479
"LOC726667","LOC726667",0.555675589093757
"LOC726664","LOC726664",0.538084203691887
"LOC726662","LOC726662",0.755691174311617
"LOC726661","LOC726661",0.850633842581179
"LOC410806","LOC410806",0.358821599609792
"LOC410804","LOC410804",0.525135494673355
"LOC410805","LOC410805",0.716422772797546
"LOC410802","LOC410802",0.636577801460969
"LOC410803","LOC410803",0.801028671493138
"LOC410801","LOC410801",0.857446425139343
"LOC727287","LOC727287",0.718070005874884
"LOC727538","LOC727538",0.593953434184112
"LOC727285","LOC727285",0.94003955633474
"LOC727284","LOC727284",0.852658797379294
"LOC727282","LOC727282",0.51011180265282
"LOC410808","LOC410808",0.706243636462728
"LOC410809","LOC410809",0.365824915824916
"LOC726745","LOC726745",0.846777378521177
"LOC551235","LOC551235",0.266689553441403
"LOC551237","LOC551237",0.479972500118534
"LOC726746","LOC726746",0.804999511123438
"LOC551231","LOC551231",0.768027816705092
"LOC551232","LOC551232",0.897709315477911
"LOC726740","LOC726740",0.572642955255702
"LOC552025","LOC552025",0.303227597397653
"LOC552024","LOC552024",0.964449946511639
"LOC552027","LOC552027",0.58269771338098
"LOC552026","LOC552026",0.679242477972667
"LOC552021","LOC552021",0.828539045235634
"LOC552020","LOC552020",0.707087033781065
"LOC552023","LOC552023",0.660542887334061
"LOC552022","LOC552022",0.596334883080573
"LOC726488","LOC726488",0.400300457756229
"LOC552029","LOC552029",0.330090105106283
"LOC552028","LOC552028",0.637254572914919
"LOC724720","LOC724720",0.696432662138224
"LOC100576855","LOC100576855",0.446349893807521
"LOC100576853","LOC100576853",0.782904127943045
"LOC100576850","LOC100576850",0.310544039069161
"LOC100576851","LOC100576851",0.520480400578089
"LOC725536","LOC725536",0.48009025439581
"LOC727168","LOC727168",0.69547435149635
"LOC100576859","LOC100576859",0.971005646636824
"LOC412085","LOC412085",0.40312348023679
"LOC100578511","LOC100578511",0.967596759675968
"LOC100578046","LOC100578046",0.811098562062696
"LOC100578045","LOC100578045",0.84288635539089
"LOC100578044","LOC100578044",0.893678008151692
"LOC100578515","LOC100578515",0.745144491314119
"LOC100578514","LOC100578514",0.637035123966942
"LOC100577721","LOC100577721",0.965674469404816
"LOC100578040","LOC100578040",0.773880701210053
"LOC100578519","LOC100578519",0.644096930918636
"LOC100578049","LOC100578049",0.915024340881742
"LOC100578048","LOC100578048",0.831695042295749
"LOC100577369","LOC100577369",0.333081078740243
"LOC100578023","LOC100578023",0.982295959288658
"LOC727166","LOC727166",0.86780171990172
"LOC551644","LOC551644",0.315678820249104
"LOC551646","LOC551646",0.71759962545785
"LOC551647","LOC551647",0.913432436525163
"LOC100577899","LOC100577899",0.464072676092381
"LOC551549","LOC551549",0.362240902365681
"LOC551642","LOC551642",0.455593864339994
"LOC100577895","LOC100577895",0.85563446969697
"LOC100577894","LOC100577894",0.643263797652236
"LOC100577896","LOC100577896",0.598941126641254
"LOC100577891","LOC100577891",0.632066482670572
"LOC100577890","LOC100577890",0.353673622964962
"LOC100577893","LOC100577893",1
"LOC100577892","LOC100577892",0.743349436392915
"LOC408924","LOC408924",0.548740602960552
"LOC551548","LOC551548",0.915837733589265
"LOC408925","LOC408925",0.435500660938533
"LOC724259","LOC724259",0.897201402321083
"LOC724258","LOC724258",0.942703349282297
"LOC724708","LOC724708",0.53261012991778
"LOC724251","LOC724251",0.784538832691266
"LOC724250","LOC724250",0.886306115372525
"LOC724701","LOC724701",0.722266167314711
"LOC724252","LOC724252",0.962460818016013
"LOC724706","LOC724706",0.814696534517023
"LOC724257","LOC724257",0.827430407342424
"LOC724256","LOC724256",0.418102344129741
"LOC551198","LOC551198",0.571318753641327
"LOC726085","LOC726085",0.475365866596554
"LOC107964638","LOC107964638",0.730322209436133
"LOC107964639","LOC107964639",0.819817578772803
"LOC107964636","LOC107964636",0.446904207496523
"LOC107964637","LOC107964637",0.808238636363636
"LOC107964634","LOC107964634",0.631905293242503
"LOC107964635","LOC107964635",0.965296342090303
"LOC107964632","LOC107964632",0.941112031960559
"LOC107964633","LOC107964633",0.860830906024835
"LOC107964630","LOC107964630",0.650210268189031
"LOC107964631","LOC107964631",0.928973000683527
"LOC102653780","LOC102653780",0.709437954968681
"LOC102653781","LOC102653781",0.706237177546833
"LOC102653782","LOC102653782",0.936085926651964
"LOC102653784","LOC102653784",0.677583606195504
"LOC102653785","LOC102653785",0.961038961038961
"LOC102653787","LOC102653787",0.611301924353019
"LOC102656365","LOC102656365",0.708874458874459
"LOC102656364","LOC102656364",1
"LOC102656367","LOC102656367",0.685863693828296
"LOC102656360","LOC102656360",0.754815995627619
"LOC102656363","LOC102656363",1
"LOC725895","LOC725895",0.841878965467138
"LOC551372","LOC551372",0.889411268082199
"LOC551373","LOC551373",0.582957276514143
"LOC410154","LOC410154",0.798492179084351
"LOC725896","LOC725896",0.61031338763084
"LOC725551","LOC725551",0.408952392778312
"LOC100579028","LOC100579028",0.801486013986014
"LOC410155","LOC410155",0.65936036477983
"LOC100579026","LOC100579026",0.901831854456164
"LOC100579024","LOC100579024",0.35366459204843
"LOC100579022","LOC100579022",0.865891450076444
"LOC100579021","LOC100579021",0.498998028767937
"LOC551378","LOC551378",0.735089628681178
"LOC102656098","LOC102656098",0.709627056433113
"LOC412279","LOC412279",0.646213081384184
"LOC412278","LOC412278",0.626786327949457
"LOC102656093","LOC102656093",0.535779437170953
"LOC102656092","LOC102656092",0.836788211788212
"LOC102656091","LOC102656091",0.831646775012697
"LOC412274","LOC412274",0.776705882352941
"LOC102656097","LOC102656097",0.911410040911126
"LOC412272","LOC412272",0.619316946537032
"LOC102656095","LOC102656095",0.906553362249565
"LOC102656094","LOC102656094",0.681922675026123
"LOC414002","LOC414002",0.69570383486324
"LOC413051","LOC413051",0.760770953062231
"LOC413052","LOC413052",0.603950578144126
"LOC413053","LOC413053",0.522270720375112
"LOC413054","LOC413054",0.643632260478139
"LOC413055","LOC413055",0.370839671102085
"LOC102654138","LOC102654138",0.804761341456202
"LOC414008","LOC414008",0.367661278071187
"LOC409384","LOC409384",0.614134481471848
"LOC725078","LOC725078",0.934069537916349
"LOC725079","LOC725079",0.475743856408609
"LOC102655707","LOC102655707",0.941852645736141
"Hsc70-3","Hsc70-3",0.42646707585729
"LOC725070","LOC725070",0.745152250551928
"LOC725076","LOC725076",0.258883185633646
"Hsc70-5","Hsc70-5",0.756308155812481
"Hsc70-4","Hsc70-4",0.472673033309702
"LOC410158","LOC410158",0.488709524985948
"LOC102655251","LOC102655251",0.904669627481193
"LOC107965310","LOC107965310",0.487760006629651
"LOC726155","LOC726155",0.842861042861043
"LOC726156","LOC726156",0.633866334746934
"LOC409534","LOC409534",0.419530374501577
"LOC409536","LOC409536",0.60085431140298
"LOC100577249","LOC100577249",0.888072714012821
"LOC409530","LOC409530",0.708307566618008
"LOC409531","LOC409531",0.483908738084894
"LOC409532","LOC409532",0.504586804765568
"LOC100302106","LOC100302106",0.876708830361181
"LOC726150","LOC726150",0.809590171051489
"LOC409538","LOC409538",0.574464451937836
"LOC409539","LOC409539",0.788840733916383
"LOC726151","LOC726151",0.38895771447345
"LOC726153","LOC726153",0.852856509344314
"ROCK2","ROCK2",0.748847040124599
"LOC102654806","LOC102654806",0.607991681521093
"LOC102654807","LOC102654807",0.609175607001694
"LOC102654804","LOC102654804",0.903946646118825
"LOC102654805","LOC102654805",0.780819180819181
"LOC102654800","LOC102654800",0.811365006301715
"LOC102654808","LOC102654808",0.866439393939394
"LOC102654809","LOC102654809",0.824685883222469
"LOC724899","LOC724899",0.794108732061471
"LOC551008","LOC551008",0.82983016983017
"LOC551009","LOC551009",0.781614090410222
"LOC726158","LOC726158",0.900064991255832
"LOC551005","LOC551005",0.849583262687094
"LOC552842","LOC552842",0.587277764459913
"LOC102655315","LOC102655315",0.810885167464115
"LOC102655316","LOC102655316",0.966382575757576
"LOC102655311","LOC102655311",0.887012987012987
"LOC552759","LOC552759",0.36849002061768
"LOC102655313","LOC102655313",0.874536519991065
"LOC102655312","LOC102655312",0.919612794612795
"LOC552616","LOC552616",0.935151831518476
"LOC552617","LOC552617",0.562891654479811
"LOC552614","LOC552614",0.517273465951093
"LOC552758","LOC552758",0.520261690818986
"LOC102655319","LOC102655319",0.639304391432051
"LOC552613","LOC552613",0.417431786121107
"LOC552610","LOC552610",0.944545756789191
"LOC552611","LOC552611",0.583002520582085
"nAChRa8","nAChRa8",0.881765094755399
"LOC412080","LOC412080",0.563589123367698
"Y-y","Y-y",0.877628377908728
"LOC412081","LOC412081",0.664845741958983
"Y-f","Y-f",0.963467522629761
"Y-h","Y-h",0.810313070463673
"LOC410121","LOC410121",0.268389598830186
"LOC410120","LOC410120",0.905783974675669
"Tmem98","Tmem98",0.374379798504628
"LOC410122","LOC410122",0.907385424609442
"LOC410657","LOC410657",0.933936209733057
"LOC410127","LOC410127",0.582195848136223
"LOC410654","LOC410654",0.842940600030152
"LOC410129","LOC410129",0.421465517441604
"LOC410128","LOC410128",0.621231651824686
"LOC410659","LOC410659",0.381084727906823
"LOC410658","LOC410658",0.748890882086299
"LOC412082","LOC412082",0.69943527552354
"LOC726349","LOC726349",0.54209089912205
"LOC726348","LOC726348",0.562069105267424
"LOC726839","LOC726839",0.929178603713282
"LOC726838","LOC726838",0.828986566755003
"LOC726341","LOC726341",0.571101533909171
"LOC726340","LOC726340",0.650706183946407
"LOC726343","LOC726343",0.491577850676503
"LOC726836","LOC726836",0.499897518576008
"LOC726347","LOC726347",0.878979547274183
"LOC100578513","LOC100578513",0.684083865774513
"LOC551709","LOC551709",0.347713161886619
"LOC102654371","LOC102654371",0.900886917960089
"LOC102654376","LOC102654376",0.950535744182153
"LOC102654377","LOC102654377",0.860885680842762
"LOC102654379","LOC102654379",0.77742354329673
"LOC100578512","LOC100578512",0.797235850569184
"LOC412876","LOC412876",0.813090898389742
"LOC412708","LOC412708",0.424747259714719
"LOC551803","LOC551803",0.717007441305602
"LOC107964841","LOC107964841",0.795845552297165
"LOC107964840","LOC107964840",0.859016091681017
"LOC107964843","LOC107964843",0.627651292466107
"LOC107964842","LOC107964842",0.72553155868073
"LOC107964845","LOC107964845",0.838885172549632
"LOC107964844","LOC107964844",0.903744671045051
"LOC107964847","LOC107964847",0.851732954545455
"LOC107964846","LOC107964846",0.961845557203148
"LOC107964849","LOC107964849",0.890720352312048
"LOC107964848","LOC107964848",0.948432900432901
"LOC551801","LOC551801",0.641229564968832
"LOC100578654","LOC100578654",0.749265846551912
"Syx1A","Syx1A",0.819665859940718
"LOC412251","LOC412251",0.579199406121517
"LOC413924","LOC413924",0.959749657191565
"nAChRa6","nAChRa6",0.961698721777565
"LOC100578121","LOC100578121",0.776617596751664
"LOC107965712","LOC107965712",0.879468363324095
"LOC107965713","LOC107965713",0.879728482302012
"LOC107965710","LOC107965710",0.954357588328549
"LOC107965711","LOC107965711",0.964069264069264
"LOC107965716","LOC107965716",0.693371757925072
"LOC107965717","LOC107965717",0.982806324110672
"LOC107965714","LOC107965714",0.874518944706532
"LOC107965715","LOC107965715",0.705564063297601
"LOC107965718","LOC107965718",0.907860786078608
"LOC100578651","LOC100578651",0.889783915100371
"LOC100576159","LOC100576159",0.896549478224371
"LOC411290","LOC411290",0.628627196638594
"LOC411291","LOC411291",0.827892120058818
"LOC411520","LOC411520",0.498418963026883
"LOC411293","LOC411293",0.404468579988962
"LOC411294","LOC411294",0.933723045433288
"LOC411295","LOC411295",0.736841309280388
"LOC411296","LOC411296",0.90244761421232
"LOC411297","LOC411297",0.618557470484462
"LOC411298","LOC411298",0.72027342027342
"LOC411299","LOC411299",0.536852586444834
"LOC411529","LOC411529",0.681600067112217
"LOC411839","LOC411839",0.777772152394889
"LOC102655845","LOC102655845",0.912918966018007
"LOC726735","LOC726735",0.805008676708623
"LOC413189","LOC413189",0.802106445940219
"LOC102655660","LOC102655660",0.62812083095102
"LOC100578128","LOC100578128",0.821658188915834
